event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
314,X,1.81,3.60,4.33,48278635250,13858317100,25247382450,87384329800,0,109321165950,1570000,2,0,7,
313,X,1.81,3.34,4.33,30112200100,9240234450,15150652600,54503082150,0,65602325750,1565000,1,0,6,
312,F,1.81,3.61,4.12,24658661950,6766275000,13207246150,0,17659977700,54413844000,1560000,0,3,5,
311,F,1.84,3.36,4.14,20059322500,6118946600,10730889300,0,14440713900,44425871650,1555000,0,2,4,
310,F,1.82,3.46,4.29,16201470700,4840348950,8444862000,0,11907258300,36228447950,1550000,0,1,3,
309,X,1.89,3.37,4.22,9309089400,3048915550,5236179000,17594178950,0,22096675300,1545000,1,0,2,
308,F,1.88,3.40,4.22,7698074550,2473161800,4301148800,0,5935588250,18150837900,1540000,0,3,1,
307,L,1.82,3.49,4.11,7021583800,2007451250,3750252450,12779282500,7006004850,0,1535000,1,2,0,
306,F,1.86,3.39,4.29,5404246500,1724526100,2923130850,0,4121617350,12540221250,1530000,0,1,6,
305,X,1.81,3.57,4.38,3368215850,983454500,1744805300,6096470650,0,7642247100,1525000,2,0,5,
304,X,1.82,3.60,4.10,2082779050,577576000,1130307800,3790657850,0,4634261900,1520000,1,0,4,
303,F,1.83,3.41,4.46,1639223150,518261850,842298350,0,1249011000,3756640600,1515000,0,2,3,
302,F,1.80,3.43,4.83,1347391900,434572050,643346450,0,1056010050,3107353200,1510000,0,1,2,
301,X,1.91,3.39,4.21,810783800,269545150,468273100,1548597050,0,1971429750,1505000,4,0,1,
300,L,1.81,3.56,4.01,773491200,209929950,416602900,1400019050,747350500,0,1500000,3,2,0,
299,L,1.93,3.32,4.06,588297700,197584550,349537300,1135414550,655980600,0,1495000,2,1,0,
298,X,1.81,3.84,4.08,375776800,96584150,207800050,680156000,0,847824150,1490000,1,0,2,
297,F,1.82,3.41,4.14,316756300,93070350,166674800,0,224299500,690023550,1485000,0,5,1,
296,L,1.83,3.63,4.12,262747000,73507250,144577750,480827000,266831250,0,1480000,1,4,0,
295,F,1.82,3.43,4.28,218170800,65565950,113339100,0,159325250,485081300,1475000,0,3,4,
294,F,1.90,3.36,4.18,167935050,55332250,95814250,0,130584000,400493450,1470000,0,2,3,
293,F,1.90,3.36,4.13,138634150,45220550,79555150,0,106720450,328552750,1465000,0,1,2,
292,X,1.80,3.37,4.66,87977250,28032900,42353900,158359050,0,197369000,1460000,2,0,1,
291,L,1.93,3.51,4.03,72771850,23077900,44604900,140449650,81003400,0,1455000,1,3,0,
290,F,1.92,3.47,4.04,59997300,19063500,36139000,0,47086800,145991500,1450000,0,2,4,
289,F,1.81,3.43,4.04,55708250,15751750,29376900,0,38276750,118672550,1445000,0,1,3,
288,X,1.82,3.58,4.44,30837700,9197800,16094100,56124600,0,71457800,1440000,4,0,2,
287,X,1.93,3.37,4.06,18135450,6010700,10860250,35001400,0,44092500,1435000,3,0,1,
286,L,1.87,3.62,4.18,16103900,4796500,9218850,30114250,17363300,0,1430000,2,1,0,
285,X,1.91,3.41,4.12,9689800,3149100,5673600,18507500,0,23375150,1425000,1,0,6,
284,F,1.84,3.82,4.05,8222950,2189950,4722300,0,6175600,19115250,1420000,0,2,5,
283,F,1.90,3.35,4.47,6265250,2188050,3455650,0,5141900,15436650,1415000,0,1,4,
282,X,1.81,3.38,4.61,4203900,1344200,2065950,7609050,0,9523850,1410000,1,0,3,
281,F,1.84,3.47,4.31,3484500,1070350,1861600,0,2643650,8013350,1405000,0,9,2,
280,F,1.81,3.57,4.06,3054350,838350,1640650,0,2154450,6650950,1400000,0,8,1,
279,L,1.80,3.54,4.44,2523100,743850,1279600,4541550,2633200,0,1395000,1,7,0,
278,F,1.81,3.42,4.34,2139550,646700,1091300,0,1565000,4726150,1390000,0,6,3,
277,F,1.89,3.42,4.19,1646500,531550,938800,0,1286350,3923500,1385000,0,5,2,
276,F,1.85,3.36,4.10,1448150,445950,789950,0,1052350,3228700,1380000,0,4,1,
275,L,1.84,3.50,4.41,1194050,372600,635400,2197050,1304050,0,1375000,1,3,0,
274,F,1.87,3.33,4.45,979850,333650,523800,0,777300,2320800,1370000,0,2,1,
273,L,1.85,3.35,4.28,883300,283650,472150,1634100,950200,0,1365000,2,1,0,
272,X,1.98,3.31,4.03,489250,175150,309300,968700,0,1246450,1360000,1,0,2,
271,F,1.87,3.34,4.30,431000,143900,236050,0,336700,1004950,1355000,0,4,1,
270,L,1.88,3.54,4.22,371850,117700,214500,699050,416550,0,1350000,1,3,0,
269,F,1.88,3.43,4.06,320350,101350,185550,0,246200,743300,1345000,0,2,1,
268,L,1.80,3.57,4.45,283150,85250,146250,509650,304300,0,1340000,3,1,0,
267,X,1.86,3.71,4.10,168700,50100,99950,313750,0,409700,1335000,2,0,1,
266,L,1.83,3.56,4.27,151850,47100,83900,277850,167550,0,1330000,1,8,0,
265,F,1.84,3.61,4.32,124200,39300,70000,0,102450,292300,1325000,0,7,1,
264,L,1.80,3.32,4.70,113150,39500,56000,203650,131100,0,1320000,1,6,0,
263,F,1.83,3.31,4.87,92500,34900,46850,0,80550,218100,1315000,0,5,3,
262,F,1.82,3.53,4.29,84950,27450,47200,0,69400,192400,1310000,0,4,2,
261,F,1.91,3.50,4.09,67750,23850,42800,0,59550,165050,1305000,0,3,1,
260,L,1.81,3.80,4.01,65900,19100,39250,119250,72550,0,1300000,4,2,0,
259,L,1.80,3.44,4.82,55850,20650,29000,100500,71000,0,1295000,3,1,0,
258,X,1.90,3.43,4.19,35000,13900,22600,66500,0,94550,1290000,2,0,5,
257,X,1.99,3.30,4.09,21100,10250,15600,41950,0,63750,1285000,1,0,4,
256,F,1.82,3.42,4.11,22850,9200,14500,0,22200,49500,1280000,0,4,3,
255,F,1.89,3.49,4.06,19500,8500,13850,0,21050,46150,1275000,0,3,2,
254,F,1.82,3.45,4.11,19800,8250,12950,0,20150,43200,1270000,0,2,1,
253,L,1.83,3.48,4.22,18050,7900,12050,33000,27400,0,1265000,3,1,0,
252,X,1.87,3.67,4.07,11250,5600,9150,21000,0,37200,1260000,2,0,1,
251,L,1.86,3.41,4.22,11700,6250,8800,21750,21200,0,1255000,1,3,0,
250,F,1.80,3.59,4.20,12450,5900,9050,0,15250,27900,1250000,0,2,3,
249,F,1.87,3.38,4.06,12750,6500,9550,0,15400,28700,1245000,0,1,2,
248,X,1.83,3.32,4.21,8650,5300,6850,15800,0,28750,1240000,3,0,1,
247,L,1.81,3.82,4.09,9100,4650,7700,16450,17700,0,1235000,2,4,0,
246,L,1.87,3.39,4.40,9350,5700,7400,17450,19300,0,1230000,1,3,0,
245,F,1.82,3.71,4.09,10650,5250,8450,0,14100,24550,1225000,0,2,6,
244,F,1.87,3.33,4.21,11250,6250,8500,0,14550,25650,1220000,0,1,5,
243,X,1.85,3.47,4.34,7500,4900,6450,13850,0,27850,1215000,2,0,4,
242,X,1.85,3.62,4.04,5600,4000,5750,10350,0,23100,1210000,1,0,3,
241,F,1.82,3.86,4.01,6850,4000,6600,0,11350,16350,1205000,0,1,2,
240,X,1.83,3.59,4.02,5150,3850,5400,9400,0,21700,1200000,2,0,1,
239,L,1.83,3.53,4.31,9250,2650,2650,16900,9300,0,1195000,1,4,0,
238,F,1.82,3.53,4.08,9000,2350,2350,0,5900,9450,1190000,0,3,4,
237,F,1.82,3.40,4.61,2050,3350,3300,0,7950,5050,1185000,0,2,3,
236,F,1.89,3.37,4.16,4400,4000,4900,0,9450,10250,1180000,0,1,2,
235,X,1.86,3.32,4.50,3500,3900,4100,6500,0,18300,1175000,4,0,1,
234,L,1.80,3.59,4.57,4900,4000,4900,8800,14350,0,1170000,3,1,0,
233,X,1.83,3.30,4.16,9400,2800,2550,17200,0,10600,1165000,2,0,1,
232,L,1.85,3.61,4.08,2000,3000,3700,3700,10700,0,1160000,1,8,0,
231,F,1.88,3.61,4.05,3950,3550,4900,0,9250,9750,1155000,0,7,1,
230,L,1.90,3.32,4.28,8350,2500,2100,15850,8250,0,1150000,1,6,0,
229,F,1.82,3.68,4.05,2000,2900,3700,0,7650,4850,1145000,0,5,2,
228,F,1.87,3.47,4.09,9000,2800,2950,0,6800,12000,1140000,0,4,1,
227,L,1.83,3.70,4.07,2550,3050,4050,4650,11200,0,1135000,1,3,0,
226,F,1.82,3.41,4.27,4850,4050,4900,0,9700,10800,1130000,0,2,14,
225,F,1.92,3.40,4.16,6000,4550,5950,0,10900,14700,1125000,0,1,13,
224,X,1.89,3.31,4.05,4800,4150,5100,9050,0,20600,1120000,1,0,12,
223,F,1.91,3.49,4.06,5850,4300,6000,0,10700,14300,1115000,0,1,11,
222,X,1.84,3.67,4.13,4450,3650,5050,8150,0,20850,1110000,2,0,10,
221,X,1.82,3.58,4.26,10400,1950,1550,18900,0,6550,1105000,1,0,9,
220,F,1.86,3.32,4.13,10250,2200,1600,0,5000,5000,1100000,0,5,8,
219,F,1.90,3.32,4.26,8750,2850,2650,0,6600,11250,1095000,0,4,7,
218,F,1.80,3.35,4.97,9500,2600,1850,0,6050,9150,1090000,0,3,6,
217,F,1.82,3.39,4.38,2350,3350,3550,0,7950,5400,1085000,0,2,5,
216,F,1.83,3.35,4.02,9650,3000,3200,0,7000,12800,1080000,0,1,4,
215,X,1.89,3.31,4.18,1650,3200,3250,3100,0,13500,1075000,1,0,3,
214,F,1.89,3.31,4.23,3750,3900,4400,0,8950,8600,1070000,0,1,2,
213,X,1.81,3.50,4.64,3000,3550,3850,5400,0,17750,1065000,3,0,1,
212,L,1.83,3.34,4.42,4800,4200,4750,8750,14000,0,1060000,2,11,0,
211,L,1.87,3.40,4.12,10100,2100,1650,18850,7100,0,1055000,1,10,0,
210,F,1.93,3.31,4.30,7200,5200,6450,0,12000,17700,1050000,0,9,4,
209,F,1.86,3.59,4.11,8650,4950,7450,0,12750,20500,1045000,0,8,3,
208,F,1.83,3.44,4.23,9900,5550,7650,0,13450,22350,1040000,0,7,2,
207,F,1.87,3.50,4.25,10000,5650,8050,0,14050,24100,1035000,0,6,1,
206,L,1.82,3.34,4.29,11000,6050,7950,20000,20100,0,1030000,2,5,0,
205,L,1.83,3.63,4.20,10950,5550,8500,20000,20050,0,1025000,1,4,0,
204,F,1.90,3.43,4.20,11050,6150,8750,0,14900,26700,1020000,0,3,1,
203,L,1.83,3.63,4.03,12150,5700,9350,22200,20650,0,1015000,1,2,0,
202,F,1.83,3.38,4.13,12800,6400,9200,0,15200,27950,1010000,0,1,5,
201,X,1.91,3.32,4.35,7850,5400,6700,14950,0,29000,1005000,1,0,4,
200,F,1.82,3.45,4.29,9550,5450,7350,0,13250,21500,1000000,0,2,3,
199,F,1.89,3.46,4.21,9750,5650,8000,0,13850,23550,995000,0,1,2,
198,X,1.88,3.61,4.12,6800,4450,6500,12750,0,26650,990000,8,0,1,
197,L,1.83,3.74,4.21,8000,4600,7000,14600,17100,0,985000,7,3,0,
196,L,1.98,3.37,4.02,8400,5450,7750,16600,18350,0,980000,6,2,0,
195,L,1.81,3.31,4.58,9450,5800,6850,17100,19150,0,975000,5,1,0,
194,X,1.83,3.46,4.10,6850,4500,6150,12500,0,25200,970000,4,0,2,
193,X,1.83,3.45,4.15,4950,4000,5100,9050,0,21050,965000,3,0,1,
192,L,1.81,3.84,4.12,9150,2400,2900,16550,9100,0,960000,2,3,0,
191,L,1.80,3.60,4.41,2350,3200,3650,4200,11400,0,955000,1,2,0,
190,F,1.87,3.55,4.11,4500,3800,5100,0,9650,10900,950000,0,1,11,
189,X,1.84,3.37,4.39,10300,2150,1500,18950,0,6500,945000,1,0,10,
188,F,1.80,3.43,4.55,10700,2100,1450,0,5000,5000,940000,0,12,9,
187,F,1.83,3.31,4.96,10250,2200,1300,0,5000,5000,935000,0,11,8,
186,F,1.86,3.42,4.35,10000,2100,1500,0,5000,5000,930000,0,10,7,
185,F,1.83,3.64,4.03,10400,1900,1700,0,5000,5000,925000,0,9,6,
184,F,1.81,3.68,4.23,10450,1900,1550,0,5000,5000,920000,0,8,5,
183,F,1.81,3.31,4.73,6381750,2116950,3057250,0,4890050,14450650,915000,0,7,4,
182,F,1.83,3.80,4.08,5346700,1424100,3018650,0,3987450,12306000,910000,0,6,3,
181,F,1.86,3.32,4.04,4513000,1398350,2487800,0,3244100,10040700,905000,0,5,2,
180,F,1.83,3.71,4.17,3533450,981700,1956050,0,2660300,8146700,900000,0,4,1,
179,L,1.84,3.54,4.11,3091550,896200,1705700,5688450,3172500,0,895000,1,3,0,
178,F,1.81,3.34,4.73,2486950,820350,1199050,0,1919600,5661350,890000,0,2,3,
177,F,1.82,3.55,4.20,2149300,618850,1148550,0,1578050,4813850,885000,0,1,2,
176,X,1.84,3.43,4.60,1247300,409550,643150,2295000,0,2958350,880000,2,0,1,
175,L,1.82,3.46,4.27,1158550,347350,607650,2108550,1201800,0,875000,1,3,0,
174,F,1.90,3.39,4.22,887400,294950,508700,0,704850,2136600,870000,0,2,3,
173,F,1.93,3.37,4.07,725600,243450,436350,0,576950,1765800,865000,0,1,2,
172,X,1.84,3.31,4.01,476550,146050,259250,876850,0,1039550,860000,4,0,1,
171,L,1.84,3.54,4.20,384650,115800,212300,707750,409850,0,855000,3,1,0,
170,X,1.82,3.44,4.04,242100,71600,131900,440600,0,532750,850000,2,0,6,
169,X,1.80,3.60,4.07,142650,40750,78350,256750,0,318800,845000,1,0,5,
168,F,1.82,3.34,4.79,109350,39500,55150,0,92400,254000,840000,0,1,4,
167,X,1.83,3.36,4.69,69900,26000,37000,127900,0,173350,835000,1,0,3,
166,F,1.82,3.32,4.25,66300,23050,36300,0,53450,144200,830000,0,1,2,
165,X,1.93,3.37,4.14,36850,15000,24250,71100,0,100250,825000,2,0,1,
164,L,1.80,3.34,4.63,35700,14150,19400,64250,47200,0,820000,1,2,0,
163,F,1.81,3.37,4.92,30750,13150,16750,0,31050,72400,815000,0,1,13,
162,X,1.83,3.50,4.15,21300,8700,13950,38950,0,57750,810000,1,0,12,
161,F,1.87,3.57,4.23,18450,8100,12950,0,20750,44700,805000,0,3,11,
160,F,1.83,3.40,4.76,17500,8550,10950,0,20500,42000,800000,0,2,10,
159,F,1.83,3.71,4.03,18300,7250,12900,0,19600,41950,795000,0,1,9,
158,X,1.80,3.37,4.12,12500,6200,8800,22500,0,36150,790000,1,0,8,
157,F,1.89,3.42,4.30,11100,6250,8600,0,15050,26900,785000,0,1,7,
156,X,1.81,3.46,4.09,8400,4900,6900,15200,0,28150,780000,1,0,6,
155,F,1.87,3.50,4.01,8950,5100,7650,0,12700,20550,775000,0,1,5,
154,X,1.81,3.71,4.08,6200,4000,6000,11200,0,24400,770000,3,0,4,
153,X,1.85,3.46,4.17,9200,2800,2950,17000,0,12150,765000,2,0,3,
152,X,1.91,3.55,4.07,1350,2850,3350,2550,0,13500,760000,1,0,2,
151,F,1.86,3.62,4.03,8700,2450,2750,0,6400,11000,755000,0,3,1,
150,L,1.89,3.55,4.07,2050,3050,3750,3850,10800,0,750000,3,2,0,
149,L,1.87,3.56,4.09,3600,3500,4600,6700,12450,0,745000,2,1,0,
148,X,1.81,3.36,4.63,9000,2250,1500,16250,0,6900,740000,1,0,4,
147,F,1.85,3.31,4.25,1550,3150,3150,0,7250,3350,735000,0,10,3,
146,F,1.85,3.35,4.18,3850,3800,4450,0,8900,8550,730000,0,9,2,
145,F,1.96,3.34,4.08,5250,4400,5600,0,10250,12750,725000,0,8,1,
144,L,1.82,3.50,4.37,9600,2850,2950,17450,9950,0,720000,1,7,0,
143,F,1.87,3.32,4.37,3450,3850,4150,0,8850,8100,715000,0,6,2,
142,F,1.81,3.50,4.28,5450,4100,5300,0,10250,12550,710000,0,5,1,
141,L,1.80,3.35,4.62,9900,2900,2550,17800,9700,0,705000,1,4,0,
140,F,1.84,3.47,4.04,8900,2450,2450,0,6050,9850,700000,0,3,1,
139,L,1.81,3.72,4.02,1750,2800,3600,3150,10300,0,695000,1,2,0,
138,F,1.90,3.38,4.08,3950,3850,4700,0,9100,9150,690000,0,1,15,
137,X,1.80,3.56,4.43,3150,3450,4050,5650,0,17900,685000,1,0,14,
136,F,1.86,3.47,4.32,5100,4150,5200,0,10250,12400,680000,0,1,13,
135,X,1.86,3.57,4.19,8800,2550,2650,16350,0,11100,675000,1,0,12,
134,F,1.88,3.37,4.03,3050,3500,4150,0,8250,6700,670000,0,2,11,
133,F,1.81,3.52,4.65,4300,3950,4500,0,9900,10900,665000,0,1,10,
132,X,1.83,3.35,4.75,9200,2600,2000,16800,0,9500,660000,1,0,9,
131,F,1.83,3.35,4.09,8900,2350,2000,0,5500,8100,655000,0,2,8,
130,F,1.82,3.83,4.08,1450,2650,3500,0,7450,4150,650000,0,1,7,
129,X,1.81,3.49,4.41,1900,3150,3350,3400,0,14700,645000,1,0,6,
128,F,1.81,3.49,4.10,4450,3750,4850,0,9300,9800,640000,0,2,5,
127,F,1.82,3.57,4.43,5550,4200,5350,0,10700,13550,635000,0,1,4,
126,X,1.83,3.52,4.08,9300,2700,2950,17000,0,11900,630000,1,0,3,
125,F,1.83,3.50,4.18,3100,3400,4150,0,8450,7200,625000,0,25,2,
124,F,1.83,3.32,4.28,5250,4300,5050,0,9950,11550,620000,0,24,1,
123,L,1.84,3.44,4.55,9250,2750,2500,17000,9450,0,615000,1,23,0,
122,F,1.85,3.41,4.14,3200,3550,4150,0,8450,7100,610000,0,22,2,
121,F,1.80,3.83,4.25,4500,3550,5050,0,9950,11450,605000,0,21,1,
120,L,1.83,3.37,4.25,10500,2150,1550,19200,7150,0,600000,1,20,0,
119,F,1.83,3.58,4.38,10200,1950,1500,0,5000,5000,595000,0,19,10,
118,F,1.90,3.31,4.09,9850,2200,1650,0,5000,5000,590000,0,18,9,
117,F,1.83,3.45,4.61,10200,2050,1400,0,5000,5000,585000,0,17,8,
116,F,1.82,3.35,4.62,10450,2150,1400,0,5000,5000,580000,0,16,7,
115,F,1.94,3.41,4.05,9350,2100,1650,0,5000,5000,575000,0,15,6,
114,F,1.82,3.49,4.28,10500,2050,1550,0,5000,5000,570000,0,14,5,
113,F,1.93,3.37,4.01,8450,2850,3000,0,6700,11900,565000,0,13,4,
112,F,1.84,3.64,4.04,8700,2300,2400,0,6000,9600,560000,0,12,3,
111,F,1.82,3.49,4.12,2400,3200,3750,0,7850,5350,555000,0,11,2,
110,F,1.84,3.53,4.03,9250,2750,3150,0,6900,12550,550000,0,10,1,
109,L,1.88,3.61,4.08,2600,3200,4050,4850,11450,0,545000,1,9,0,
108,F,1.80,3.48,4.57,4500,4000,4600,0,9850,10850,540000,0,8,1,
107,L,1.82,3.40,4.53,10450,2100,1450,19000,7100,0,535000,1,7,0,
106,F,1.84,3.36,4.44,10300,2150,1500,0,5000,5000,530000,0,6,13,
105,F,1.82,3.53,4.54,10350,2000,1450,0,5000,5000,525000,0,5,12,
104,F,1.92,3.39,4.12,8550,2850,2950,0,6750,12000,520000,0,4,11,
103,F,1.82,3.42,4.17,9150,2500,2350,0,6050,9750,515000,0,3,10,
102,F,1.85,3.57,4.36,2000,3150,3550,0,8000,5450,510000,0,2,9,
101,F,1.80,3.87,4.03,4250,3300,5100,0,9450,10450,505000,0,1,8,
100,X,1.94,3.31,4.19,9400,2200,1600,18200,0,6600,500000,1,0,7,
99,F,1.84,3.36,4.08,10500,2150,1650,0,5000,5000,495000,0,12,6,
98,F,1.85,3.63,4.03,10200,1950,1700,0,5000,5000,490000,0,11,5,
97,F,1.86,3.47,4.03,2050,3100,3650,0,7550,4600,485000,0,10,4,
96,F,1.86,3.75,4.01,8700,2450,2950,0,6700,11800,480000,0,9,3,
95,F,1.87,3.39,4.26,3000,3550,4050,0,8450,7100,475000,0,8,2,
94,F,1.85,3.56,4.17,4850,3900,5200,0,9900,11600,470000,0,7,1,
93,L,1.83,3.40,4.19,10500,2100,1600,19200,7100,0,465000,1,6,0,
92,F,1.83,3.47,4.03,10550,2050,1700,0,5000,5000,460000,0,5,10,
91,F,1.80,3.41,4.74,5200,4400,4750,0,10500,12450,455000,0,4,9,
90,F,1.83,3.72,4.24,6750,4300,6300,0,11600,16600,450000,0,3,8,
89,F,1.83,3.57,4.30,8150,4900,6850,0,12550,19350,445000,0,2,7,
88,F,1.87,3.33,4.35,9300,5750,7300,0,13350,21700,440000,0,1,6,
87,X,1.90,3.35,4.18,6550,4750,6100,12400,0,25350,435000,1,0,5,
86,F,1.81,3.41,4.79,7450,5150,5850,0,12400,18000,430000,0,2,4,
85,F,1.82,3.36,4.14,10000,5600,7600,0,13100,21450,425000,0,1,3,
84,X,1.81,3.51,4.07,6750,4350,6100,12200,0,24750,420000,5,0,2,
83,X,1.81,3.53,4.60,4550,4000,4650,8200,0,21350,415000,4,0,1,
82,L,1.81,3.80,4.17,9400,2600,3150,17000,9750,0,410000,3,4,0,
81,L,1.84,3.38,4.63,2700,3600,3650,4950,12100,0,405000,2,3,0,
80,L,1.80,3.58,4.49,4400,3850,4650,7900,13700,0,400000,1,2,0,
79,F,1.86,3.55,4.34,6000,4400,5750,0,11100,14950,395000,0,1,5,
78,X,1.87,3.42,4.19,9200,3000,3150,17200,0,13100,390000,3,0,4,
77,X,1.80,3.57,4.26,1650,2950,3350,2950,0,14150,385000,2,0,3,
76,X,1.83,3.45,4.62,1850,3250,3250,3350,0,15000,380000,1,0,2,
75,F,1.89,3.37,4.36,4200,4050,4650,0,9550,10150,375000,0,4,1,
74,L,1.91,3.39,4.13,8450,2650,2600,16100,8950,0,370000,1,3,0,
73,F,1.85,3.38,4.64,2300,3500,3450,0,8300,6000,365000,0,2,1,
72,L,1.86,3.40,4.10,4200,3850,4750,7800,13050,0,360000,3,1,0,
71,X,1.85,3.33,4.39,3400,3800,4050,6250,0,17650,355000,2,0,10,
70,X,1.83,3.34,4.04,3200,3550,4100,5850,0,16500,350000,1,0,9,
69,F,1.85,3.45,4.30,4550,4000,4850,0,9750,10850,345000,0,1,8,
68,X,1.82,3.57,4.07,10500,1950,1650,19100,0,6650,340000,1,0,7,
67,F,1.80,3.49,4.72,2100,3300,3350,0,8150,5650,335000,0,4,6,
66,F,1.92,3.36,4.09,8850,3100,3250,0,7200,13250,330000,0,3,5,
65,F,1.81,3.46,4.34,9450,2650,2500,0,6450,10750,325000,0,2,4,
64,F,1.85,3.70,4.04,2550,3050,4100,0,8200,6500,320000,0,1,3,
63,X,1.82,3.46,4.38,2500,3350,3700,4550,0,16050,315000,1,0,2,
62,F,1.86,3.31,4.49,4550,4250,4650,0,9800,10750,310000,0,2,1,
61,L,1.93,3.37,4.11,8450,2850,2950,16300,9600,0,305000,5,1,0,
60,X,1.83,3.83,4.10,1150,2600,3350,2100,0,13700,300000,4,0,1,
59,L,1.84,3.54,4.05,3200,3350,4300,5850,11850,0,295000,3,5,0,
58,L,1.88,3.60,4.12,4350,3750,5050,8150,13400,0,290000,2,4,0,
57,L,1.85,3.39,4.27,8950,2600,2400,16550,8800,0,285000,1,3,0,
56,F,1.80,3.69,4.19,2350,3050,3800,0,8100,5900,280000,0,2,8,
55,F,1.88,3.72,4.01,4250,3550,5150,0,9550,10650,275000,0,1,7,
54,X,1.87,3.47,4.32,9900,2050,1550,18500,0,6550,270000,1,0,6,
53,F,1.80,3.88,4.04,9200,2350,3000,0,6750,12050,265000,0,4,5,
52,F,1.89,3.38,4.23,3050,3600,4100,0,8550,7250,260000,0,3,4,
51,F,1.84,3.65,4.24,4750,3800,5150,0,10000,11700,255000,0,2,3,
50,F,1.81,3.47,4.52,6450,4600,5600,0,11300,15250,250000,0,1,2,
49,X,1.86,3.56,4.19,4900,3950,5250,9100,0,21850,245000,3,0,1,
48,L,1.80,3.70,4.45,9500,2600,2700,17100,9500,0,240000,2,3,0,
47,L,1.89,3.57,4.11,2550,3200,4050,4800,11400,0,235000,1,2,0,
46,F,1.81,3.79,4.16,4400,3500,5050,0,9700,10950,230000,0,1,17,
45,X,1.82,3.59,4.18,10450,1950,1600,19000,0,6600,225000,1,0,16,
44,F,1.90,3.33,4.35,9650,2150,1500,0,5000,5000,220000,0,5,15,
43,F,1.82,3.55,4.03,1900,2950,3600,0,7500,4400,215000,0,4,14,
42,F,1.81,3.89,4.13,9100,2350,2850,0,6650,11650,210000,0,3,13,
41,F,1.80,3.47,4.53,2850,3500,3750,0,8550,6900,205000,0,2,12,
40,F,1.90,3.49,4.15,4750,4000,5250,0,9950,11750,200000,0,1,11,
39,X,1.88,3.52,4.12,8550,2500,2550,16050,0,10400,195000,1,0,10,
38,F,1.88,3.30,4.03,2900,3550,4000,0,8050,6050,190000,0,2,9,
37,F,1.85,3.49,4.19,4500,3900,4900,0,9600,10500,185000,0,1,8,
36,X,1.80,3.57,4.64,10450,1950,1400,18800,0,6400,180000,1,0,7,
35,F,1.93,3.37,4.07,9500,2150,1650,0,5000,5000,175000,0,5,6,
34,F,1.82,3.47,4.28,28200,10950,17150,0,27000,63350,170000,0,4,5,
33,F,1.86,3.46,4.40,24200,10350,15450,0,25350,57850,165000,0,3,4,
